timestamp,function,duration_seconds,memory_kb,cpu_time_seconds
2025-07-10 16:39:02,checkValidator,0.3949,0.48,0.0031
2025-07-10 16:39:03,get_all_validators,0.3660,0.60,0.0010
2025-07-10 16:39:13,checkValidator,0.3905,0.51,0.0027
2025-07-10 16:39:14,get_all_validators,0.3698,0.60,0.0010
2025-07-10 16:39:24,checkValidator,0.4033,0.51,0.0031
2025-07-10 16:39:25,get_all_validators,0.3536,0.60,0.0010
2025-07-10 16:39:35,checkValidator,0.4124,0.46,0.0027
2025-07-10 16:39:36,get_all_validators,0.3542,0.51,0.0010
2025-07-10 16:39:47,checkValidator,0.4009,0.51,0.0027
2025-07-10 16:39:47,get_all_validators,0.3519,0.60,0.0010
2025-07-10 16:39:58,checkValidator,0.6260,0.51,0.0018
2025-07-10 16:39:59,get_all_validators,0.4093,0.57,0.0010
2025-07-10 16:40:09,checkValidator,0.4123,0.46,0.0025
2025-07-10 16:40:10,get_all_validators,0.3582,0.60,0.0010
2025-07-10 16:40:20,checkValidator,0.3991,0.48,0.0026
2025-07-10 16:40:21,get_all_validators,0.3581,0.60,0.0010
2025-07-10 16:40:31,checkValidator,0.3915,0.46,0.0026
2025-07-10 16:40:32,get_all_validators,0.3534,0.60,0.0010
2025-07-10 16:40:42,checkValidator,0.3989,0.51,0.0030
2025-07-10 16:40:43,get_all_validators,0.3511,0.57,0.0009
2025-07-10 16:40:54,checkValidator,0.3842,0.51,0.0021
2025-07-10 16:40:54,get_all_validators,0.3578,0.60,0.0010
2025-07-10 16:41:05,checkValidator,0.4065,0.51,0.0026
2025-07-10 16:41:05,get_all_validators,0.3544,0.54,0.0010
2025-07-10 16:41:16,checkValidator,0.4071,0.51,0.0026
2025-07-10 16:41:17,get_all_validators,0.3578,0.60,0.0010
2025-07-10 16:41:27,checkValidator,0.4024,0.46,0.0026
2025-07-10 16:41:28,get_all_validators,0.3572,0.57,0.0009
2025-07-10 16:41:38,checkValidator,0.3979,0.51,0.0026
2025-07-10 16:41:39,get_all_validators,0.3595,0.57,0.0009
2025-07-10 16:41:49,checkValidator,0.3949,0.51,0.0028
2025-07-10 16:41:50,get_all_validators,0.3545,0.60,0.0010
2025-07-10 16:42:00,checkValidator,0.4008,0.48,0.0025
2025-07-10 16:42:01,get_all_validators,0.3540,0.60,0.0010
2025-07-10 16:42:12,checkValidator,0.4459,0.51,0.0021
2025-07-10 16:42:12,get_all_validators,0.3711,0.51,0.0011
2025-07-10 16:42:23,checkValidator,0.6163,0.51,0.0027
2025-07-10 16:42:24,get_all_validators,0.3650,0.60,0.0010
2025-07-10 16:42:34,checkValidator,0.4104,0.46,0.0027
2025-07-10 16:42:35,get_all_validators,0.3830,0.57,0.0010
2025-07-10 16:42:45,checkValidator,0.4028,0.51,0.0029
2025-07-10 16:42:46,get_all_validators,0.3656,0.60,0.0010
2025-07-10 16:42:56,checkValidator,0.3981,0.48,0.0025
2025-07-10 16:42:57,get_all_validators,0.3547,0.60,0.0010
2025-07-10 16:43:08,checkValidator,0.4018,0.51,0.0025
2025-07-10 16:43:08,get_all_validators,0.3540,0.60,0.0010
2025-07-10 16:43:19,checkValidator,0.3928,0.51,0.0012
2025-07-10 16:43:19,get_all_validators,0.3519,0.57,0.0010
2025-07-10 16:43:30,checkValidator,0.4236,0.51,0.0028
2025-07-10 16:43:31,get_all_validators,0.3630,0.60,0.0010
2025-07-10 16:43:41,checkValidator,0.4013,0.48,0.0026
2025-07-10 16:43:42,get_all_validators,0.3662,0.60,0.0010
2025-07-10 16:43:52,checkValidator,0.3989,0.51,0.0026
2025-07-10 16:43:53,get_all_validators,0.3510,0.60,0.0010
2025-07-10 16:44:03,checkValidator,0.4276,0.51,0.0037
2025-07-10 16:44:04,get_all_validators,0.4254,0.51,0.0010
2025-07-10 16:44:15,checkValidator,0.4021,0.51,0.0030
2025-07-10 16:44:15,get_all_validators,0.3592,0.60,0.0010
2025-07-10 16:44:26,checkValidator,0.4041,0.48,0.0028
2025-07-10 16:44:26,get_all_validators,0.3631,0.60,0.0010
2025-07-10 16:44:37,checkValidator,0.4056,0.51,0.0022
2025-07-10 16:44:38,get_all_validators,0.3611,0.60,0.0011
2025-07-10 16:44:48,checkValidator,0.3892,0.46,0.0022
2025-07-10 16:44:49,get_all_validators,0.3576,0.51,0.0009
2025-07-10 16:44:59,checkValidator,0.3980,0.51,0.0030
2025-07-10 16:45:00,get_all_validators,0.3670,0.60,0.0010
2025-07-10 16:45:10,checkValidator,0.4331,0.51,0.0012
2025-07-10 16:45:11,get_all_validators,0.3775,0.60,0.0010
2025-07-10 16:45:21,checkValidator,0.4083,0.51,0.0025
2025-07-10 16:45:22,get_all_validators,0.3956,0.60,0.0010
2025-07-10 16:45:33,checkValidator,0.4814,0.51,0.0027
2025-07-10 16:45:33,get_all_validators,0.3572,0.60,0.0010
2025-07-10 16:45:44,checkValidator,0.4070,0.48,0.0026
2025-07-10 16:45:45,get_all_validators,0.3529,0.60,0.0010
2025-07-10 16:45:55,checkValidator,0.4517,0.46,0.0017
2025-07-10 16:45:56,get_all_validators,0.3607,0.60,0.0010
2025-07-10 16:46:06,checkValidator,0.4149,0.51,0.0024
2025-07-10 16:46:07,get_all_validators,0.3735,0.57,0.0009
2025-07-10 16:46:17,checkValidator,0.4232,0.51,0.0026
2025-07-10 16:46:18,get_all_validators,0.3622,0.54,0.0010
2025-07-10 16:46:28,checkValidator,0.4081,0.51,0.0025
2025-07-10 16:46:29,get_all_validators,0.3563,0.60,0.0010
2025-07-10 16:46:40,checkValidator,0.4019,0.51,0.0030
2025-07-10 16:46:40,get_all_validators,0.3560,0.60,0.0010
2025-07-10 16:46:51,checkValidator,0.4037,0.51,0.0029
2025-07-10 16:46:51,get_all_validators,0.3549,0.51,0.0009
2025-07-10 16:47:02,checkValidator,0.4034,0.51,0.0029
2025-07-10 16:47:03,get_all_validators,0.3586,0.60,0.0010
2025-07-10 16:47:13,checkValidator,0.3933,0.48,0.0026
2025-07-10 16:47:14,get_all_validators,0.3586,0.54,0.0010
2025-07-10 16:47:24,checkValidator,0.4035,0.51,0.0022
2025-07-10 16:47:25,get_all_validators,0.3768,0.60,0.0010
2025-07-10 16:47:35,checkValidator,0.4403,0.46,0.0029
2025-07-10 16:47:36,get_all_validators,0.3581,0.51,0.0009
2025-07-10 16:47:46,checkValidator,0.3965,0.46,0.0027
2025-07-10 16:47:47,get_all_validators,0.3569,0.60,0.0010
2025-07-10 16:47:58,checkValidator,0.4404,0.48,0.0028
2025-07-10 16:47:58,get_all_validators,0.3550,0.60,0.0010
2025-07-10 16:48:09,checkValidator,0.3968,0.51,0.0028
2025-07-10 16:48:09,get_all_validators,0.3524,0.60,0.0010
2025-07-10 16:48:20,checkValidator,0.4110,0.46,0.0024
2025-07-10 16:48:21,get_all_validators,0.3574,0.57,0.0010
2025-07-10 16:48:31,checkValidator,0.4097,0.46,0.0018
2025-07-10 16:48:32,get_all_validators,0.3567,0.57,0.0009
2025-07-10 16:48:42,checkValidator,0.4005,0.51,0.0028
2025-07-10 16:48:43,get_all_validators,0.3584,0.60,0.0010
2025-07-10 16:48:53,checkValidator,0.3982,0.48,0.0026
2025-07-10 16:48:54,get_all_validators,0.3705,0.60,0.0011
2025-07-10 16:49:04,checkValidator,0.3971,0.46,0.0028
2025-07-10 16:49:05,get_all_validators,0.3504,0.60,0.0010
2025-07-10 16:49:15,checkValidator,0.3972,0.51,0.0029
2025-07-10 16:49:16,get_all_validators,0.3516,0.57,0.0009
2025-07-10 16:49:27,checkValidator,0.4014,0.51,0.0026
2025-07-10 16:49:27,get_all_validators,0.3556,0.60,0.0010
2025-07-10 16:49:38,checkValidator,0.4297,0.48,0.0026
2025-07-10 16:49:38,get_all_validators,0.3594,0.60,0.0010
2025-07-10 16:49:49,checkValidator,0.4086,0.51,0.0028
2025-07-10 16:49:50,get_all_validators,0.3621,0.54,0.0010
2025-07-10 16:50:00,checkValidator,0.4676,0.51,0.0024
2025-07-10 16:50:01,get_all_validators,0.3572,0.57,0.0009
2025-07-10 16:50:11,checkValidator,0.4124,0.51,0.0027
2025-07-10 16:50:12,get_all_validators,0.3602,0.60,0.0010
2025-07-10 16:50:22,checkValidator,0.4008,0.48,0.0030
2025-07-10 16:50:23,get_all_validators,0.3740,0.60,0.0011
2025-07-10 16:50:34,checkValidator,0.4609,0.51,0.0020
2025-07-10 16:50:34,get_all_validators,0.3895,0.57,0.0010
2025-07-10 16:50:45,checkValidator,0.4036,0.46,0.0027
2025-07-10 16:50:45,get_all_validators,0.3531,0.60,0.0010
2025-07-10 16:50:56,checkValidator,0.4608,0.48,0.0025
2025-07-10 16:50:57,get_all_validators,0.3666,0.60,0.0010
2025-07-10 16:51:07,checkValidator,0.4005,0.51,0.0028
2025-07-10 16:51:08,get_all_validators,0.3662,0.60,0.0010
2025-07-10 16:51:18,checkValidator,0.4074,0.46,0.0026
2025-07-10 16:51:19,get_all_validators,0.3872,0.57,0.0010
2025-07-10 16:51:29,checkValidator,0.4733,0.51,0.0016
2025-07-10 16:51:30,get_all_validators,0.3820,0.60,0.0011
2025-07-10 16:51:41,checkValidator,0.5023,0.51,0.0025
2025-07-10 16:51:42,get_all_validators,0.4085,0.60,0.0011
2025-07-10 16:51:52,checkValidator,0.7550,0.46,0.0031
2025-07-10 16:51:53,get_all_validators,0.4041,0.54,0.0012
2025-07-10 16:52:04,checkValidator,0.4126,0.51,0.0037
2025-07-10 16:52:04,get_all_validators,0.3556,0.60,0.0010
2025-07-10 16:52:15,checkValidator,0.4184,0.51,0.0027
2025-07-10 16:52:15,get_all_validators,0.3545,0.60,0.0010
2025-07-10 16:52:26,checkValidator,0.4237,0.46,0.0021
2025-07-10 16:52:27,get_all_validators,0.3639,0.51,0.0010
2025-07-10 16:52:37,checkValidator,0.3987,0.51,0.0029
2025-07-10 16:52:38,get_all_validators,0.3581,0.60,0.0010
2025-07-10 16:52:48,checkValidator,0.3972,0.48,0.0031
2025-07-10 16:52:49,get_all_validators,0.3614,0.60,0.0012
2025-07-10 16:52:59,checkValidator,0.3992,0.51,0.0027
2025-07-10 16:53:00,get_all_validators,0.3651,0.60,0.0010
2025-07-10 16:53:10,checkValidator,0.3824,0.51,0.0029
2025-07-10 16:53:11,get_all_validators,0.3536,0.57,0.0009
2025-07-10 16:53:22,checkValidator,0.4773,0.51,0.0031
2025-07-10 16:53:22,get_all_validators,0.3532,0.60,0.0010
2025-07-10 16:53:33,checkValidator,0.4249,0.51,0.0016
2025-07-10 16:53:34,get_all_validators,0.4143,0.60,0.0012
2025-07-10 16:53:44,checkValidator,0.4504,0.46,0.0021
2025-07-10 16:53:45,get_all_validators,0.3914,0.60,0.0010
2025-07-10 16:53:55,checkValidator,0.5089,0.51,0.0033
2025-07-10 16:53:56,get_all_validators,0.4176,0.60,0.0011
2025-07-10 16:54:07,checkValidator,0.4694,0.51,0.0025
2025-07-10 16:54:07,get_all_validators,0.3943,0.60,0.0012
2025-07-10 16:54:18,checkValidator,0.4371,0.42,0.0020
2025-07-10 16:54:19,get_all_validators,0.4436,0.60,0.0011
2025-07-10 16:54:29,checkValidator,0.4787,0.51,0.0025
2025-07-10 16:54:30,get_all_validators,0.3841,0.60,0.0010
2025-07-10 16:54:40,checkValidator,0.3921,0.48,0.0018
2025-07-10 16:54:41,get_all_validators,0.3568,0.60,0.0010
2025-07-10 16:54:51,checkValidator,0.4125,0.46,0.0020
2025-07-10 16:54:52,get_all_validators,0.3702,0.54,0.0010
2025-07-10 16:55:03,checkValidator,0.4056,0.51,0.0027
2025-07-10 16:55:03,get_all_validators,0.3574,0.57,0.0009
2025-07-10 16:55:14,checkValidator,0.4124,0.51,0.0028
2025-07-10 16:55:15,get_all_validators,0.3575,0.60,0.0010
2025-07-10 16:55:25,checkValidator,0.4204,0.42,0.0025
2025-07-10 16:55:26,get_all_validators,0.3731,0.60,0.0010
2025-07-10 16:55:36,checkValidator,0.4188,0.51,0.0029
2025-07-10 16:55:37,get_all_validators,0.3687,0.60,0.0011
2025-07-10 16:55:47,checkValidator,0.4026,0.46,0.0026
2025-07-10 16:55:48,get_all_validators,0.3670,0.57,0.0009
2025-07-10 16:55:59,checkValidator,0.4564,0.51,0.0028
2025-07-10 16:55:59,get_all_validators,0.3547,0.60,0.0010
2025-07-10 16:56:10,checkValidator,0.4024,0.51,0.0027
2025-07-10 16:56:10,get_all_validators,0.3577,0.60,0.0010
2025-07-10 16:56:21,checkValidator,0.4059,0.46,0.0028
2025-07-10 16:56:21,get_all_validators,0.3554,0.57,0.0010
2025-07-10 16:56:32,checkValidator,0.4071,0.51,0.0023
2025-07-10 16:56:33,get_all_validators,0.3611,0.57,0.0010
2025-07-10 16:56:43,checkValidator,0.4026,0.51,0.0027
2025-07-10 16:56:44,get_all_validators,0.3679,0.60,0.0010
2025-07-10 16:56:54,checkValidator,0.4677,0.46,0.0028
2025-07-10 16:56:55,get_all_validators,0.3609,0.60,0.0010
2025-07-10 16:57:05,checkValidator,0.4035,0.51,0.0027
2025-07-10 16:57:06,get_all_validators,0.3718,0.57,0.0010
2025-07-10 16:57:17,checkValidator,0.5010,0.51,0.0027
2025-07-10 16:57:17,get_all_validators,0.3688,0.60,0.0010
2025-07-10 16:57:28,checkValidator,0.4368,0.46,0.0038
2025-07-10 16:57:29,get_all_validators,0.3802,0.60,0.0010
2025-07-10 16:57:39,checkValidator,0.6482,0.51,0.0032
2025-07-10 16:57:40,get_all_validators,0.3750,0.60,0.0011
2025-07-10 16:57:51,checkValidator,0.5131,0.51,0.0023
2025-07-10 16:57:51,get_all_validators,0.3698,0.57,0.0010
2025-07-10 16:58:02,checkValidator,0.4521,0.51,0.0027
2025-07-10 16:58:02,get_all_validators,0.3555,0.60,0.0010
2025-07-10 16:58:13,checkValidator,0.3974,0.51,0.0025
2025-07-10 16:58:14,get_all_validators,0.3616,0.60,0.0010
2025-07-10 16:58:24,checkValidator,0.4011,0.51,0.0019
2025-07-10 16:58:25,get_all_validators,0.3674,0.57,0.0009
2025-07-10 16:58:35,checkValidator,0.3999,0.51,0.0025
2025-07-10 16:58:36,get_all_validators,0.3614,0.57,0.0010
2025-07-10 16:58:46,checkValidator,0.4049,0.51,0.0031
2025-07-10 16:58:47,get_all_validators,0.3547,0.60,0.0010
2025-07-10 16:58:57,checkValidator,0.4210,0.51,0.0027
2025-07-10 16:58:58,get_all_validators,0.3644,0.54,0.0010
2025-07-10 16:59:09,checkValidator,0.4018,0.51,0.0029
2025-07-10 16:59:09,get_all_validators,0.3543,0.57,0.0009
2025-07-10 16:59:20,checkValidator,0.4085,0.51,0.0027
2025-07-10 16:59:20,get_all_validators,0.3538,0.57,0.0010
2025-07-10 16:59:31,checkValidator,0.4216,0.51,0.0027
2025-07-10 16:59:32,get_all_validators,0.3649,0.60,0.0010
2025-07-10 16:59:42,checkValidator,0.4025,0.51,0.0024
2025-07-10 16:59:43,get_all_validators,0.3596,0.60,0.0010
2025-07-10 16:59:53,checkValidator,0.4043,0.51,0.0028
2025-07-10 16:59:54,get_all_validators,0.3727,0.60,0.0010
2025-07-10 17:00:04,checkValidator,0.4025,0.51,0.0028
2025-07-10 17:00:05,get_all_validators,0.3621,0.57,0.0010
2025-07-10 17:00:15,checkValidator,0.3937,0.51,0.0026
2025-07-10 17:00:16,get_all_validators,0.3542,0.60,0.0010
2025-07-10 17:00:27,checkValidator,0.4039,0.48,0.0018
2025-07-10 17:00:27,get_all_validators,0.3540,0.60,0.0010
2025-07-10 17:00:38,checkValidator,0.4149,0.46,0.0028
2025-07-10 17:00:38,get_all_validators,0.3547,0.60,0.0010
2025-07-10 17:00:49,checkValidator,0.3995,0.51,0.0027
2025-07-10 17:00:50,get_all_validators,0.3566,0.57,0.0010
2025-07-10 17:01:00,checkValidator,0.4715,0.46,0.0026
2025-07-10 17:01:01,get_all_validators,0.3648,0.60,0.0010
2025-07-10 17:01:11,checkValidator,0.3957,0.42,0.0030
2025-07-10 17:01:12,get_all_validators,0.3682,0.54,0.0010
2025-07-10 17:01:22,checkValidator,0.4041,0.51,0.0028
2025-07-10 17:01:23,get_all_validators,0.3569,0.60,0.0010
2025-07-10 17:01:33,checkValidator,0.4425,0.51,0.0015
2025-07-10 17:01:34,get_all_validators,0.3554,0.57,0.0010
2025-07-10 17:01:45,checkValidator,0.3969,0.51,0.0023
2025-07-10 17:01:45,get_all_validators,0.3610,0.60,0.0010
2025-07-10 17:01:56,checkValidator,0.6280,0.51,0.0025
2025-07-10 17:01:57,get_all_validators,0.3633,0.57,0.0009
2025-07-10 17:02:07,checkValidator,0.4039,0.51,0.0024
2025-07-10 17:02:08,get_all_validators,0.3671,0.60,0.0011
2025-07-10 17:02:18,checkValidator,0.3991,0.48,0.0026
2025-07-10 17:02:19,get_all_validators,0.3552,0.60,0.0010
2025-07-10 17:02:29,checkValidator,0.4071,0.51,0.0029
2025-07-10 17:02:30,get_all_validators,0.3569,0.60,0.0010
2025-07-10 17:02:41,checkValidator,0.4031,0.46,0.0027
2025-07-10 17:02:41,get_all_validators,0.3594,0.57,0.0009
2025-07-10 17:02:52,checkValidator,0.4051,0.51,0.0025
2025-07-10 17:02:52,get_all_validators,0.3662,0.60,0.0010
2025-07-10 17:03:03,checkValidator,0.4311,0.42,0.0026
2025-07-10 17:03:04,get_all_validators,0.3708,0.60,0.0010
2025-07-10 17:03:14,checkValidator,0.4047,0.51,0.0027
2025-07-10 17:03:15,get_all_validators,0.3729,0.60,0.0010
2025-07-10 17:03:25,checkValidator,0.3943,0.46,0.0027
2025-07-10 17:03:26,get_all_validators,0.3587,0.51,0.0010
2025-07-10 17:03:36,checkValidator,0.3963,0.51,0.0028
2025-07-10 17:03:37,get_all_validators,0.3578,0.60,0.0010
2025-07-10 17:03:47,checkValidator,0.4028,0.42,0.0026
2025-07-10 17:03:48,get_all_validators,0.3537,0.60,0.0010
2025-07-10 17:03:59,checkValidator,0.4036,0.51,0.0027
2025-07-10 17:03:59,get_all_validators,0.3602,0.60,0.0010
2025-07-10 17:04:10,checkValidator,0.4000,0.51,0.0027
2025-07-10 17:04:10,get_all_validators,0.3576,0.57,0.0009
2025-07-10 17:04:21,checkValidator,0.4006,0.46,0.0025
2025-07-10 17:04:22,get_all_validators,0.3597,0.57,0.0009
2025-07-10 17:04:32,checkValidator,0.4180,0.51,0.0031
2025-07-10 17:04:33,get_all_validators,0.3587,0.54,0.0010
2025-07-10 17:04:43,checkValidator,0.5098,0.51,0.0026
2025-07-10 17:04:44,get_all_validators,0.3994,0.57,0.0011
2025-07-10 17:04:54,checkValidator,0.4044,0.46,0.0027
2025-07-10 17:04:55,get_all_validators,0.3924,0.54,0.0011
2025-07-10 17:05:06,checkValidator,0.4090,0.48,0.0027
2025-07-10 17:05:06,get_all_validators,0.3555,0.60,0.0010
2025-07-10 17:05:17,checkValidator,0.4044,0.51,0.0029
2025-07-10 17:05:17,get_all_validators,0.3587,0.54,0.0010
2025-07-10 17:05:28,checkValidator,0.4048,0.51,0.0027
2025-07-10 17:05:29,get_all_validators,0.3775,0.57,0.0010
2025-07-10 17:05:39,checkValidator,0.4575,0.46,0.0024
2025-07-10 17:05:40,get_all_validators,0.3558,0.60,0.0010
2025-07-10 17:05:50,checkValidator,0.4653,0.46,0.0030
2025-07-10 17:05:51,get_all_validators,0.3576,0.54,0.0010
2025-07-10 17:06:01,checkValidator,0.4377,0.46,0.0026
2025-07-10 17:06:02,get_all_validators,0.3534,0.57,0.0009
2025-07-10 17:06:13,checkValidator,0.4030,0.51,0.0027
2025-07-10 17:06:13,get_all_validators,0.3708,0.60,0.0010
2025-07-10 17:06:24,checkValidator,0.7583,0.46,0.0024
2025-07-10 17:06:25,get_all_validators,0.4005,0.60,0.0012
2025-07-10 17:06:35,checkValidator,0.4528,0.51,0.0037
2025-07-10 17:06:36,get_all_validators,0.3603,0.60,0.0010
2025-07-10 17:06:47,checkValidator,0.4867,0.51,0.0024
2025-07-10 17:06:47,get_all_validators,0.4148,0.60,0.0011
2025-07-10 17:06:58,checkValidator,0.4310,0.42,0.0025
2025-07-10 17:06:59,get_all_validators,0.3575,0.54,0.0010
2025-07-10 17:07:09,checkValidator,0.5106,0.51,0.0031
2025-07-10 17:07:10,get_all_validators,0.4120,0.60,0.0012
2025-07-10 17:07:20,checkValidator,0.4811,0.51,0.0031
2025-07-10 17:07:21,get_all_validators,0.3955,0.60,0.0011
2025-07-10 17:07:32,checkValidator,0.4150,0.51,0.0030
2025-07-10 17:07:32,get_all_validators,0.3908,0.60,0.0010
2025-07-10 17:07:43,checkValidator,0.4482,0.48,0.0033
2025-07-10 17:07:44,get_all_validators,0.3977,0.60,0.0011
2025-07-10 17:07:54,checkValidator,0.4243,0.51,0.0018
2025-07-10 17:07:55,get_all_validators,0.3648,0.57,0.0009
2025-07-10 17:08:05,checkValidator,0.4039,0.46,0.0026
2025-07-10 17:08:06,get_all_validators,0.3574,0.60,0.0010
2025-07-10 17:08:17,checkValidator,0.4507,0.51,0.0015
2025-07-10 17:08:17,get_all_validators,0.3591,0.60,0.0010
2025-07-10 17:08:28,checkValidator,0.4194,0.51,0.0028
2025-07-10 17:08:28,get_all_validators,0.3534,0.60,0.0010
2025-07-10 17:08:39,checkValidator,0.4243,0.51,0.0027
2025-07-10 17:08:40,get_all_validators,0.3616,0.57,0.0011
2025-07-10 17:08:50,checkValidator,0.4023,0.51,0.0029
2025-07-10 17:08:51,get_all_validators,0.5378,0.60,0.0010
2025-07-10 17:09:01,checkValidator,0.4583,0.51,0.0031
2025-07-10 17:09:02,get_all_validators,0.3553,0.57,0.0009
2025-07-10 17:09:12,checkValidator,0.3981,0.46,0.0027
2025-07-10 17:09:13,get_all_validators,0.3581,0.60,0.0010
2025-07-10 17:09:24,checkValidator,0.4395,0.48,0.0028
2025-07-10 17:09:24,get_all_validators,0.4385,0.60,0.0011
2025-07-10 17:09:35,checkValidator,0.4612,0.51,0.0024
2025-07-10 17:09:36,get_all_validators,0.3644,0.57,0.0009
2025-07-10 17:09:46,checkValidator,0.4002,0.51,0.0028
2025-07-10 17:09:47,get_all_validators,0.3657,0.60,0.0010
2025-07-10 17:09:57,checkValidator,0.4260,0.48,0.0012
2025-07-10 17:09:58,get_all_validators,0.3562,0.60,0.0010
2025-07-10 17:10:08,checkValidator,0.4687,0.46,0.0026
2025-07-10 17:10:09,get_all_validators,0.3729,0.51,0.0010
2025-07-10 17:10:20,checkValidator,0.3976,0.51,0.0028
2025-07-10 17:10:20,get_all_validators,0.3624,0.60,0.0010
2025-07-10 17:10:31,checkValidator,0.4175,0.48,0.0028
2025-07-10 17:10:31,get_all_validators,0.3629,0.60,0.0011
2025-07-10 17:10:42,checkValidator,0.4133,0.51,0.0026
2025-07-10 17:10:43,get_all_validators,0.3602,0.54,0.0010
2025-07-10 17:10:53,checkValidator,0.4770,0.51,0.0024
2025-07-10 17:10:54,get_all_validators,0.3645,0.60,0.0010
2025-07-10 17:11:04,checkValidator,0.3992,0.51,0.0030
2025-07-10 17:11:05,get_all_validators,0.3539,0.54,0.0010
2025-07-10 17:11:15,checkValidator,0.4195,0.51,0.0028
2025-07-10 17:11:16,get_all_validators,0.3541,0.60,0.0010
2025-07-10 17:11:27,checkValidator,0.4117,0.46,0.0027
2025-07-10 17:11:27,get_all_validators,0.3772,0.51,0.0010
2025-07-10 17:11:38,checkValidator,0.4569,0.46,0.0028
2025-07-10 17:11:38,get_all_validators,0.3740,0.60,0.0011
2025-07-10 17:11:49,checkValidator,0.3957,0.42,0.0027
2025-07-10 17:11:50,get_all_validators,0.3609,0.54,0.0010
2025-07-10 17:12:00,checkValidator,0.4075,0.51,0.0028
2025-07-10 17:12:01,get_all_validators,0.3546,0.60,0.0010
2025-07-10 17:12:11,checkValidator,0.4046,0.51,0.0026
2025-07-10 17:12:12,get_all_validators,0.3686,0.57,0.0010
2025-07-10 17:12:22,checkValidator,0.3920,0.51,0.0022
2025-07-10 17:12:23,get_all_validators,0.3595,0.60,0.0010
2025-07-10 17:12:33,checkValidator,0.4197,0.51,0.0023
2025-07-10 17:12:34,get_all_validators,0.3556,0.60,0.0010
2025-07-10 17:12:45,checkValidator,0.4998,0.51,0.0031
2025-07-10 17:12:46,get_all_validators,0.4129,0.51,0.0010
2025-07-10 17:12:56,checkValidator,0.5965,0.46,0.0022
2025-07-10 17:12:57,get_all_validators,0.3730,0.60,0.0010
2025-07-10 17:13:07,checkValidator,0.6327,0.46,0.0024
2025-07-10 17:13:08,get_all_validators,0.3864,0.60,0.0011
2025-07-10 17:13:19,checkValidator,0.3875,0.51,0.0016
2025-07-10 17:13:19,get_all_validators,0.3570,0.60,0.0010
2025-07-10 17:13:30,checkValidator,0.4057,0.46,0.0019
2025-07-10 17:13:31,get_all_validators,0.3815,0.51,0.0010
2025-07-10 17:13:41,checkValidator,0.3919,0.51,0.0020
2025-07-10 17:13:42,get_all_validators,0.3669,0.60,0.0010
2025-07-10 17:13:52,checkValidator,0.4039,0.48,0.0026
2025-07-10 17:13:53,get_all_validators,0.3635,0.60,0.0010
2025-07-10 17:14:03,checkValidator,0.3963,0.51,0.0022
2025-07-10 17:14:04,get_all_validators,0.3585,0.60,0.0010
2025-07-10 17:14:14,checkValidator,0.4164,0.46,0.0031
2025-07-10 17:14:15,get_all_validators,0.3973,0.57,0.0011
2025-07-10 17:14:26,checkValidator,0.4143,0.51,0.0030
2025-07-10 17:14:26,get_all_validators,0.3740,0.60,0.0011
2025-07-10 17:14:37,checkValidator,0.4319,0.51,0.0026
2025-07-10 17:14:38,get_all_validators,0.3688,0.60,0.0010
2025-07-10 17:14:48,checkValidator,0.4400,0.51,0.0020
2025-07-10 17:14:49,get_all_validators,0.3686,0.57,0.0009
2025-07-10 17:14:59,checkValidator,0.4811,0.46,0.0037
2025-07-10 17:15:00,get_all_validators,0.3691,0.54,0.0010
2025-07-10 17:15:10,checkValidator,0.4142,0.51,0.0021
2025-07-10 17:15:11,get_all_validators,0.3717,0.60,0.0011
2025-07-10 17:15:22,checkValidator,0.3844,0.51,0.0019
2025-07-10 17:15:22,get_all_validators,0.3715,0.57,0.0010
2025-07-10 17:15:33,checkValidator,0.4133,0.46,0.0031
2025-07-10 17:15:33,get_all_validators,0.3690,0.60,0.0010
2025-07-10 17:15:44,checkValidator,0.4187,0.48,0.0028
2025-07-10 17:15:45,get_all_validators,0.3538,0.60,0.0010
2025-07-10 17:15:55,checkValidator,0.4190,0.51,0.0024
2025-07-10 17:15:56,get_all_validators,0.3810,0.60,0.0010
2025-07-10 17:16:06,checkValidator,0.4996,0.51,0.0030
2025-07-10 17:16:07,get_all_validators,0.3886,0.60,0.0011
2025-07-10 17:16:18,checkValidator,0.4332,0.51,0.0030
2025-07-10 17:16:18,get_all_validators,0.4099,0.60,0.0011
2025-07-10 17:16:29,checkValidator,0.4855,0.51,0.0023
2025-07-10 17:16:30,get_all_validators,0.3994,0.60,0.0012
2025-07-10 17:16:40,checkValidator,0.4683,0.51,0.0029
2025-07-10 17:16:41,get_all_validators,0.4606,0.57,0.0010
2025-07-10 17:16:51,checkValidator,0.4318,0.46,0.0027
2025-07-10 17:16:52,get_all_validators,0.4435,0.54,0.0011
2025-07-10 17:17:03,checkValidator,0.4346,0.51,0.0038
2025-07-10 17:17:03,get_all_validators,0.3722,0.57,0.0010
2025-07-10 17:17:14,checkValidator,0.6331,0.51,0.0031
2025-07-10 17:17:15,get_all_validators,0.4190,0.60,0.0011
2025-07-10 17:17:25,checkValidator,0.4386,0.46,0.0030
2025-07-10 17:17:26,get_all_validators,0.3968,0.60,0.0011
2025-07-10 17:17:37,checkValidator,0.4714,0.51,0.0025
2025-07-10 17:17:38,get_all_validators,0.4256,0.60,0.0011
2025-07-10 17:17:48,checkValidator,0.4636,0.51,0.0028
